filename,adaptiveGreedy_ku_lst25x150__hsh,greedy_ku_lst25x150__hsh,adaptiveGreedy_ku__hsh
heuristic_091.hgr,10.711642026901243,13.082734823226929,5.252736330032349
heuristic_092.hgr,39.31842541694641,41.04925751686096,16.34559917449951
heuristic_093.hgr,4.523016929626465,6.289076805114746,1.6670737266540527
heuristic_094.hgr,16.892740964889526,18.8945050239563,7.227543830871582
heuristic_095.hgr,0.2494983673095703,0.185633897781372,0.0828645229339599
heuristic_096.hgr,0.4486291408538818,0.583080530166626,0.2215700149536132
heuristic_097.hgr,19.71860194206237,23.86648964881897,7.863036870956421
heuristic_098.hgr,0.0988893508911132,0.136824369430542,0.0921440124511718
heuristic_099.hgr,2.35054087638855,2.565894365310669,0.8681259155273438
heuristic_100.hgr,0.3071391582489013,0.4263997077941894,0.0977523326873779
AVERAGE,8.03412875175476,8.649584484100341,3.4605614066123964
