filename,adaptivegreedy___hs_exact,adaptivegreedy_ku__hs_exact,adaptivegreedy_kv__hs_exact,adaptivegreedy_ku_kv__hs_exact,adaptivegreedy_ke__hs_exact,adaptivegreedy_ku_ke__hs_exact,adaptivegreedy_kv_ke__hs_exact,adaptivegreedy_ku_kv_ke__hs_exact,greedy___hs_exact,greedy_ku__hs_exact,greedy_kv__hs_exact,greedy_ku_kv__hs_exact,greedy_ke__hs_exact,greedy_ku_ke__hs_exact,greedy_kv_ke__hs_exact,greedy_ku_kv_ke__hs_exact
exact_079.hgr,0.045177936553955,0.0217342376708984,0.0414736270904541,0.0449640750885009,0.04115891456604,0.0379183292388916,0.0534791946411132,0.0303609371185302,0.0288596153259277,0.0239174365997314,0.0598957538604736,0.0345196723937988,0.031804084777832,0.0484459400177001,0.0421435832977294,0.0378577709197998
exact_080.hgr,0.0309970378875732,0.014418601989746,0.0383610725402832,0.0398049354553222,0.0318317413330078,0.0326373577117919,0.0340921878814697,0.0719842910766601,0.0433061122894287,0.0404696464538574,0.0579328536987304,0.0515563488006591,0.0299482345581054,0.0554752349853515,0.0334212779998779,0.076432466506958
exact_081.hgr,0.025688886642456,0.0445859432220459,0.02767014503479,0.0321640968322753,0.037966251373291,0.0252342224121093,0.0372529029846191,0.0409672260284423,0.0291097164154052,0.0291664600372314,0.0158016681671142,0.0444366931915283,0.036884069442749,0.0314092636108398,0.0323705673217773,0.036201000213623
exact_082.hgr,0.0503852367401123,0.0259580612182617,0.0260348320007324,0.024979829788208,0.0373437404632568,0.0285718441009521,0.0504610538482666,0.0674195289611816,0.041388988494873,0.0411598682403564,0.0299084186553955,0.0352301597595214,0.0645151138305664,0.0306077003479003,0.0405306816101074,0.0471627712249755
exact_083.hgr,0.0464811325073242,0.040257453918457,0.0270156860351562,0.0458793640136718,0.0318281650543212,0.0532948970794677,0.0339922904968261,0.048783540725708,0.0233724117279052,0.0274243354797363,0.0231070518493652,0.0283730030059814,0.0444905757904052,0.0254201889038085,0.0349276065826416,0.0519134998321533
exact_084.hgr,0.0354304313659668,0.0247254371643066,0.0301997661590576,0.0509216785430908,0.0522353649139404,0.0964183807373046,0.0507025718688964,0.0923264026641845,0.0195534229278564,0.04180908203125,0.0612995624542236,0.1106543540954589,0.0888063907623291,0.0383346080780029,0.0886683464050293,0.0727627277374267
exact_085.hgr,0.0181615352630615,0.0242772102355957,0.0256044864654541,0.0422611236572265,0.036776065826416,0.0422563552856445,0.0465800762176513,0.0315010547637939,0.0461513996124267,0.0298583507537841,0.0469238758087158,0.0806770324707031,0.0483522415161132,0.0520520210266113,0.0864934921264648,0.0578019618988037
exact_086.hgr,0.0422842502593994,0.0434772968292236,0.0960357189178466,0.0909199714660644,0.4329037666320801,0.3624041080474853,0.4251465797424316,0.4589180946350097,0.035083532333374,0.0458786487579345,0.0930736064910888,0.1814761161804199,0.383793830871582,0.4024169445037842,0.4330208301544189,0.6170544624328613
exact_087.hgr,0.0347626209259033,0.0225467681884765,0.1503307819366455,0.1826393604278564,0.0946195125579834,0.1039042472839355,0.1927073001861572,0.2119698524475097,0.0249836444854736,0.0204584598541259,0.1724724769592285,0.1392216682434082,0.1638391017913818,0.0964801311492919,0.2850155830383301,0.3985311985015869
exact_088.hgr,0.0608124732971191,0.0431954860687255,0.0948381423950195,0.0917942523956298,0.3161361217498779,0.2891628742218017,0.3463010787963867,0.3324863910675049,0.0585653781890869,0.0442175865173339,0.0919442176818847,0.1568274497985839,0.3384909629821777,0.2666046619415283,0.3715217113494873,0.418163537979126
exact_089.hgr,0.0273301601409912,0.0412757396697998,0.0678763389587402,0.0920488834381103,0.2483386993408203,0.2353186607360839,0.2989740371704101,0.2567117214202881,0.0346977710723876,0.0274808406829834,0.0966451168060302,0.1119165420532226,0.2875926494598388,0.230499267578125,0.2850770950317383,0.3320791721343994
exact_090.hgr,0.0241572856903076,0.0257680416107177,0.0511195659637451,0.0441510677337646,0.0537507534027099,0.0756149291992187,0.0549983978271484,0.0958180427551269,0.0532288551330566,0.0207858085632324,0.0694446563720703,0.0518503189086914,0.0886304378509521,0.0513701438903808,0.0579400062561035,0.0707566738128662
exact_091.hgr,0.054070234298706,0.0388362407684326,0.1389293670654297,0.1577012538909912,0.7473123073577881,0.6260106563568115,0.7350759506225586,0.7073140144348145,0.0367717742919921,0.0489115715026855,0.1733195781707763,0.1539416313171386,0.7207019329071045,0.6428267955780029,0.808344841003418,0.9761598110198976
exact_092.hgr,0.0452497005462646,0.0234065055847167,0.0397615432739257,0.0258941650390625,0.0319409370422363,0.056171178817749,0.0586514472961425,0.0434277057647705,0.0524592399597168,0.016017198562622,0.0516958236694335,0.0284750461578369,0.0376317501068115,0.0318100452423095,0.0271165370941162,0.0274901390075683
exact_093.hgr,0.0300490856170654,0.0193850994110107,0.0500125885009765,0.0222077369689941,0.0468370914459228,0.0575480461120605,0.030238389968872,0.0404374599456787,0.0384070873260498,0.0478041172027587,0.0584344863891601,0.0364162921905517,0.0376226902008056,0.0302586555480957,0.0377383232116699,0.0596945285797119
exact_094.hgr,0.0423555374145507,0.0388803482055664,0.0313446521759033,0.0493750572204589,0.0352964401245117,0.0685851573944091,0.0435822010040283,0.0499012470245361,0.025710105895996,0.0161643028259277,0.0868470668792724,0.0369281768798828,0.0604317188262939,0.0404632091522216,0.0357460975646972,0.045849323272705
exact_095.hgr,0.0277223587036132,0.0338611602783203,0.0649733543395996,0.0390493869781494,0.0317296981811523,0.06199312210083,0.0362606048583984,0.037635326385498,0.0583999156951904,0.030104637145996,0.047255516052246,0.0562355518341064,0.0438077449798584,0.0356099605560302,0.0790388584136962,0.0563232898712158
exact_096.hgr,0.0192608833312988,0.0206522941589355,0.050208568572998,0.0241224765777587,0.0230789184570312,0.0222995281219482,0.0298378467559814,0.0269169807434082,0.0313911437988281,0.0223267078399658,0.0342400074005126,0.032522439956665,0.0422224998474121,0.0276851654052734,0.036832571029663,0.0519702434539794
exact_097.hgr,0.042947769165039,0.0314068794250488,0.1299071311950683,0.1128120422363281,0.0939834117889404,0.0927340984344482,0.1820998191833496,0.198695421218872,0.0480554103851318,0.049344778060913,0.1268148422241211,0.1529405117034912,0.1497707366943359,0.1055848598480224,0.2094857692718505,0.2377448081970214
exact_098.hgr,0.0375499725341796,0.019115924835205,0.0499360561370849,0.0352101325988769,0.0283012390136718,0.035874605178833,0.0359542369842529,0.0379347801208496,0.0358486175537109,0.0392420291900634,0.0356271266937255,0.046950340270996,0.0603389739990234,0.0457322597503662,0.0528998374938964,0.0527455806732177
exact_099.hgr,0.023402452468872,0.0299375057220459,0.046241283416748,0.0232322216033935,0.0220954418182373,0.0310215950012207,0.0332863330841064,0.0310873985290527,0.0332696437835693,0.0320167541503906,0.0433921813964843,0.0337963104248046,0.0499541759490966,0.0375463962554931,0.0417191982269287,0.0399091243743896
exact_100.hgr,0.0403134822845459,0.025825023651123,0.1304636001586914,0.1003308296203613,0.0821855068206787,0.0708630084991455,0.1878621578216552,0.1435928344726562,0.105525255203247,0.0320289134979248,0.1209821701049804,0.1066296100616455,0.1335747241973877,0.0844626426696777,0.1678214073181152,0.1999602317810058
AVERAGE,0.0397999691963195,0.0344008517265319,0.0736593461036682,0.0728344750404357,0.1524884796142578,0.1466981434822082,0.1848846936225891,0.1815451502799988,0.0373839282989501,0.0356397342681884,0.0864591765403747,0.0876460456848144,0.1504566407203674,0.1521946763992309,0.1855684900283813,0.2340104627609253
